admin4Name_en,admin4Name_si,admin4Pcode,risk_level,patients,population
Neralampitiya,නෙරලම්පිටිය,LK3212050,242.0522803,1210.261402,14523.13682
Neriyakulam,නෙරියකුලම්,LK4312070,242.0789766,1210.394883,14524.7386
Neriyawa,නෙරියාව,LK6133125,242.105673,1210.528365,14526.34038
Netalaporuwa,නෙටලපෝරුව,LK3318240,242.1323693,1210.661846,14527.94216
Netiya,නෑටිය,LK6136135,242.1590656,1210.795328,14529.54394
Netiyapana,නැටියපාන,LK9203350,242.185762,1210.92881,14531.14572
Netolpitiya North,නෙටොල්පිටිය උතුර,LK3333125,242.2124583,1211.062291,14532.7475
Netolpitiya South,නෙටොල්පිටිය දකුණ,LK3333130,242.2391546,1211.195773,14534.34928
Nettipalagama,නෙත්තිපලගම,LK6124140,242.2658509,1211.329255,14535.95106
Nettipolagedara,නෙත්තිපොලගෙදර,LK6169035,242.2925473,1211.462736,14537.55284
Nevismiyar Ihala,ඉහළ නෙවුස්මියර්,LK9224065,242.3192436,1211.596218,14539.15462
Nevungala,නැවුංගල,LK3148065,242.3459399,1211.7297,14540.7564
Nevungala South,නැවුංගල දකුණ,LK3148070,242.3726363,1211.863181,14542.35818
New Bazaar,නිව් බසාර්,LK1103070,242.3993326,1211.996663,14543.95996
New Kattankudy East,නව කාත්තන්කුඩි නැ,LK5124070,242.4260289,1212.130145,14545.56174
New Kattankudy North,නව කාත්තන්කුඩි උත,LK5124025,242.4527253,1212.263626,14547.16352
New Kattankudy South,නව කාත්තන්කුඩි දක,LK5124030,242.4794216,1212.397108,14548.76529
New Kattankudy West,නව කාත්තන්කුඩි බට,LK5124065,242.5061179,1212.53059,14550.36707
New Moor Street,අළුත් මූර් වීදිය,LK4136140,242.5328142,1212.664071,14551.96885
New Town,නවනගරය,LK7206070,242.5595106,1212.797553,14553.57063
New Town,රත්නපුර නව නගරය,LK9112105,242.5862069,1212.931034,14555.17241
Newberg,නිව්බර්ග්,LK8136075,242.6129032,1213.064516,14556.77419
Newdawa,නිව්ඩාව,LK1306020,242.6395996,1213.197998,14558.37597
Newgala,නැව්ගල,LK1212355,242.6662959,1213.331479,14559.97775
Newgala,නැව්ගල,LK8212030,242.6929922,1213.464961,14561.57953
Newvalleygama,නවවැලිගම,LK2315245,242.7196885,1213.598443,14563.18131
Nidahasgama East,නිදහස්ගම නැගෙනහිර,LK3333150,242.7463849,1213.731924,14564.78309
Nidahasgama West,නිදහස්ගම බටහිර,LK3333145,242.7730812,1213.865406,14566.38487
Nidangala,නිදංගල,LK3239070,242.7997775,1213.998888,14567.98665
Nidanwala,නිදන්වල,LK7212185,242.8264739,1214.132369,14569.58843
Nidigama,නිදිගම,LK7154205,242.8531702,1214.265851,14571.19021
Niggaha,නිග්ගහ,LK1312135,242.8798665,1214.399333,14572.79199
Nihiluwa East,නිහිළුව නැගෙනහිර,LK3330090,242.9065628,1214.532814,14574.39377
Nihiluwa West,නිහිළුව බටහිර,LK3330080,242.9332592,1214.666296,14575.99555
Nikadalupotha,නිකදළුපොත,LK6133140,242.9599555,1214.799778,14577.59733
Nikagoda,නිකගොඩ,LK9130105,242.9866518,1214.933259,14579.19911
Nikagolla,නිකගොල්ල,LK2215080,243.0133482,1215.066741,14580.80089
Nikagolla,නිකගොල්ල,LK6133110,243.0400445,1215.200222,14582.40267
Nikagolla North,නිකගොල්ල උතුර,LK2215085,243.0667408,1215.333704,14584.00445
Nikahetikanda,නිකහැ‍ටිකන්ද,LK1227430,243.0934372,1215.467186,14585.60623
Nikahetiya,නිකහැටිය,LK2139240,243.1201335,1215.600667,14587.20801
Nikapitiya,නිකපිටිය,LK6145085,243.1468298,1215.734149,14588.80979
Nikapitiya,නිකපිටිය,LK7218060,243.1735261,1215.867631,14590.41157
Nikapitiya,නිකපිටිය,LK9209145,243.2002225,1216.001112,14592.01335
Nikapotha East,නිකපොත නැගෙනහිර,LK8142035,243.2269188,1216.134594,14593.61513
Nikapotha West,නිකපොත බටහිර,LK8142030,243.2536151,1216.268076,14595.21691
Nikathenna,නිකතැන්ත,LK2103235,243.2803115,1216.401557,14596.81869
Nikathenna,නිකතැන්න,LK2134055,243.3070078,1216.535039,14598.42047
Nikawala,නිකවල,LK1230565,243.3337041,1216.668521,14600.02225
Nikawatawana,නිකවටවන,LK2206080,243.3604004,1216.802002,14601.62403
Nikawehera,නිකවැහැර,LK6127220,243.3870968,1216.935484,14603.22581
Nikawella,නිකවැල්ල,LK2230025,243.4137931,1217.068966,14604.82759
Nikaweratiya North,නිකවැරටිය උතුර,LK6121115,243.4404894,1217.202447,14606.42937
Nikaweratiya South,නිකවැරටිය දකුණ,LK6121190,243.4671858,1217.335929,14608.03115
Nikawewa,නිකවැව,LK6127055,243.4938821,1217.46941,14609.63293
Nikawewa,නිකවැව,LK7124065,243.5205784,1217.602892,14611.23471
Nikawewa,නිකවැව,LK7215115,243.5472747,1217.736374,14612.83648
Nikawewa,නිකවැව,LK8230050,243.5739711,1217.869855,14614.43826
Nikawewa Left,නිකවැව Left,LK4418035,243.6006674,1218.003337,14616.04004
Nikawewa South,නිකවැව දකුණු,LK4418045,243.6273637,1218.136819,14617.64182
Nikebedda,නිකේබැද්ද,LK8118065,243.6540601,1218.2703,14619.2436
Nikula,නිකුල,LK2209010,243.6807564,1218.403782,14620.84538
Niladeniya,නිලදෙණිය,LK3142075,243.7074527,1218.537264,14622.44716
Nilagama,නිලගම,LK2203135,243.7341491,1218.670745,14624.04894
Nilannoruwa,නිලන්නෝරුව,LK2212030,243.7608454,1218.804227,14625.65072
Nilannoruwa Colony,නිලන්නෝරුව ජනපදය,LK2212010,243.7875417,1218.937709,14627.2525
Nilapalagammana,නිලපලාගම්මන,LK9212230,243.814238,1219.07119,14628.85428
Nilaveli,නිලාවේලි,LK5306090,243.8409344,1219.204672,14630.45606
Nildandaheenna,නිල්දණ්ඩාහින්න,LK2309235,243.8676307,1219.338154,14632.05784
Nilgala,නිල්ගල,LK2124185,243.894327,1219.471635,14633.65962
Nilgala,නිල්ගල,LK8203020,243.9210234,1219.605117,14635.2614
Niliathugoda,නිලිඅතුගොඩ,LK8124235,243.9477197,1219.738598,14636.86318
Nillamba,නිල්ලඹ,LK2142040,243.974416,1219.87208,14638.46496
Nilmalgoda,නිල්මල්ගොඩ,LK9212105,244.0011123,1220.005562,14640.06674
Nilpanagoda,නිල්පනාගොඩ,LK1215020,244.0278087,1220.139043,14641.66852
Nilpanagoda East,නිල්පනාගොඩ නැගෙනහ,LK1215015,244.054505,1220.272525,14643.2703
Nilpanagoda West,නිල්පනාගොඩ බටහිර,LK1215010,244.0812013,1220.406007,14644.87208
Nilwala,නිල්වල,LK9233015,244.1078977,1220.539488,14646.47386
Nimalagama,නිමලගම,LK1310095,244.134594,1220.67297,14648.07564
Nimalawa,නිමලව,LK3218225,244.1612903,1220.806452,14649.67742
Nimalawa East,නිමලව නැගෙනහිර,LK3218220,244.1879867,1220.939933,14651.2792
Nindagam Pelessa,නින්දගම්පැලැස්ස,LK9148075,244.214683,1221.073415,14652.88098
Nindana,නින්දාන,LK3133140,244.2413793,1221.206897,14654.48276
Nindapella,නින්දපැල්ල,LK6130200,244.2680756,1221.340378,14656.08454
Nindawela,නින්දවෙල,LK6148175,244.294772,1221.47386,14657.68632
Ninthavur 01,නින්දවුර් 01,LK5230020,244.3214683,1221.607341,14659.2881
Ninthavur 02,නින්දවුර් 02,LK5230025,244.3481646,1221.740823,14660.88988
Ninthavur 03,නින්දවුර් 03,LK5230045,244.374861,1221.874305,14662.49166
Ninthavur 04,නින්දවුර් 04,LK5230050,244.4015573,1222.007786,14664.09344
Ninthavur 05,නින්දවුර් 05,LK5230070,244.4282536,1222.141268,14665.69522
Ninthavur 06,නින්දවුර් 06,LK5230075,244.4549499,1222.27475,14667.297
Ninthavur 07,නින්දවුර් 07,LK5230095,244.4816463,1222.408231,14668.89878
Ninthavur 08,නින්දවුර් 08,LK5230100,244.5083426,1222.541713,14670.50056
Ninthavur 09,නින්දවුර් 09,LK5230115,244.5350389,1222.675195,14672.10234
Ninthavur 10,නින්දවුර් 10,LK5230120,244.5617353,1222.808676,14673.70412
Ninthavur 11,නින්දවුර් 11,LK5230010,244.5884316,1222.942158,14675.3059
Ninthavur 12,නින්දවුර් 12,LK5230015,244.6151279,1223.07564,14676.90768
Ninthavur 13,නින්දවුර් 13,LK5230030,244.6418242,1223.209121,14678.50945
Ninthavur 14,නින්දවුර් 14,LK5230035,244.6685206,1223.342603,14680.11123
Ninthavur 15,නින්දවුර් 15,LK5230040,244.6952169,1223.476085,14681.71301
Ninthavur 16,නින්දවුර් 16,LK5230055,244.7219132,1223.609566,14683.31479
Ninthavur 17,නින්දවුර් 17,LK5230060,244.7486096,1223.743048,14684.91657
Ninthavur 18,නින්දවුර් 18,LK5230065,244.7753059,1223.876529,14686.51835
Ninthavur 19,නින්දවුර් 19,LK5230080,244.8020022,1224.010011,14688.12013
Ninthavur 20,නින්දවුර් 20,LK5230090,244.8286986,1224.143493,14689.72191
Ninthavur 21,නින්දවුර් 21,LK5230105,244.8553949,1224.276974,14691.32369
Ninthavur 22,නින්දවුර් 22,LK5230110,244.8820912,1224.410456,14692.92547
Ninthavur 23,නින්දවුර් 23,LK5230125,244.9087875,1224.543938,14694.52725
Ninthavur 24,නින්දවුර් 24,LK5230005,244.9354839,1224.677419,14696.12903
Ninthavur 25,නින්දවුර් 25,LK5230085,244.9621802,1224.810901,14697.73081
Niralgama,අළුපොත,LK9124095,244.9888765,1224.944383,14699.33259
Niraliyadda,නීරාලියද්ද,LK6118100,245.0155729,1225.077864,14700.93437
Niriella,නිරිඇල්ල,LK9127075,245.0422692,1225.211346,14702.53615
Niripola,නිරිපොල,LK1115215,245.0689655,1225.344828,14704.13793
Nirmalapura,නිර්මලපුර,LK6203140,245.0956618,1225.478309,14705.73971
Nishshankamalla Pedesa,නිශ්ශංකමල්ල පෙදෙස,LK7215240,245.1223582,1225.611791,14707.34149
Nishshankamallapura,නිශ්ශංකමල්ලපුර,LK7215105,245.1490545,1225.745273,14708.94327
Nishshankapura,නිශ්ශංකපුර,LK3206110,245.1757508,1225.878754,14710.54505
Nithalawa,නිතලව,LK6109080,245.2024472,1226.012236,14712.14683
Nithalawa,නිතලව,LK6142190,245.2291435,1226.145717,14713.74861
Nithogama,නිතෝගම,LK6109100,245.2558398,1226.279199,14715.35039
Nithulemada,නිතුලේමඩ,LK2124380,245.2825362,1226.412681,14716.95217
Nithulethenna,නිතුලේතැන්න,LK2127295,245.3092325,1226.546162,14718.55395
Nithulpitiya,නිතුල්පිටිය,LK6163095,245.3359288,1226.679644,14720.15573
Nittamaluwa,නිත්තමළුව,LK9115100,245.3626251,1226.813126,14721.75751
Nittambuwa East,නිට්ටඹුව නැ‍‍ගෙනහ,LK1227105,245.3893215,1226.946607,14723.35929
Nittambuwa North,නිට්ටඹුව උතුර,LK1227100,245.4160178,1227.080089,14724.96107
Nittambuwa South,නිට්ටඹුව දකුණ,LK1227095,245.4427141,1227.213571,14726.56285
Nittawela,නිත්තවෙල,LK2130030,245.4694105,1227.347052,14728.16463
Nivandama North,නිවන්දම උතුර,LK1221090,245.4961068,1227.480534,14729.76641
Nivandama South,නිවන්දම දකුණ,LK1221095,245.5228031,1227.614016,14731.36819
Nivithigala,නිවිතිගල,LK9136045,245.5494994,1227.747497,14732.96997
Nivithipitigoda,නිවිතිපිටිගොඩ,LK3145140,245.5761958,1227.880979,14734.57175
Nivithiwelbokka,නිවිතිවැල්බොක්ක,LK3221010,245.6028921,1228.014461,14736.17353
Nivungama,නිවුන්ගම,LK1136320,245.6295884,1228.147942,14737.77531
Nivunhella,නිවුන්හැල්ල,LK9221070,245.6562848,1228.281424,14739.37709
Niwanthidiya,නිවන්තිඩිය,LK1136095,245.6829811,1228.414905,14740.97887
Niwatuwa,නිවටුව,LK9218210,245.7096774,1228.548387,14742.58065
Niyagama,නියාගම,LK3115140,245.7363737,1228.681869,14744.18242
Niyagama,නියාගම,LK3145010,245.7630701,1228.81535,14745.7842
Niyagama South,නියාගම දකුණ,LK3115170,245.7897664,1228.948832,14747.38598
Niyagama West,නියාගම බටහිර,LK3115145,245.8164627,1229.082314,14748.98776
Niyambepola,නියඹේපොළ,LK2103270,245.8431591,1229.215795,14750.58954
Niyamgamdora,නියන්ගන්දොර,LK2303255,245.8698554,1229.349277,14752.19132
Niyandagala,නියඳගල,LK1112200,245.8965517,1229.482759,14753.7931
Niyandawanaya,නියඳවනය,LK6127160,245.9232481,1229.61624,14755.39488
Niyangama,නියංගම,LK6163565,245.9499444,1229.749722,14756.99666
Niyangama,නියන්ගම,LK9142120,245.9766407,1229.883204,14758.59844
Niyangoda,නියංගොඩ,LK2103265,246.003337,1230.016685,14760.20022
Nochchikulama,නොච්චිකුලම,LK5312020,246.0300334,1230.150167,14761.802
Nochchimoddai,නොච්චිමොට්ටෙයි,LK4309055,246.0567297,1230.283648,14763.40378
Nochchimunai,නොච්චිමුණෙයි,LK5118215,246.083426,1230.41713,14765.00556
Nochchiya,නොච්චිය,LK6106115,246.1101224,1230.550612,14766.60734
Nochchiyagama,නොච්චියාගම,LK7139090,246.1368187,1230.684093,14768.20912
Nonagama,නෝනගම,LK3315235,246.163515,1230.817575,14769.8109
Noope,නූපේ,LK3242265,246.1902113,1230.951057,14771.41268
Noragalla,නොරගල්ල,LK9136010,246.2169077,1231.084538,14773.01446
Norochchola,නොරොච්චෝල,LK6203115,246.243604,1231.21802,14774.61624
Norwood,නෝර්වුඩ්,LK2315250,246.2703003,1231.351502,14776.21802
Nugadanda,නුගදණ්ඩ,LK9103205,246.2969967,1231.484983,14777.8198
Nugadoowa,නුගදූව,LK3145280,246.323693,1231.618465,14779.42158
Nugagahakivula,නුගගහකිව්ල,LK8212145,246.3503893,1231.751947,14781.02336
Nugagahalanda,නුගගහලන්ද,LK1330220,246.3770857,1231.885428,14782.62514
Nugagoda,නුගගොඩ,LK1321100,246.403782,1232.01891,14784.22692
Nugagolla,නුගගොල්ල,LK2227170,246.4304783,1232.152392,14785.8287
Nugaliyadda Ihala,ඉහළ නුගලියද්ද,LK2145180,246.4571746,1232.285873,14787.43048
Nugaliyadda Pahala,පහළ නුගලියද්ද,LK2145185,246.483871,1232.419355,14789.03226
Nugamura,නුගාමුර,LK8209080,246.5105673,1232.552836,14790.63404
Nugape,නුගපේ,LK1218045,246.5372636,1232.686318,14792.23582
Nugapitiya,නුගපිටිය,LK2233310,246.56396,1232.8198,14793.8376
Nugawela,නුගවෙල,LK2133145,246.5906563,1232.953281,14795.43938
Nugawela,නුගවෙල,LK6184125,246.6173526,1233.086763,14797.04116
Nugawela East,නුගවෙල නැගෙනහිර,LK9139015,246.6440489,1233.220245,14798.64294
Nugawela West,නුගවෙල බටහිර,LK9139010,246.6707453,1233.353726,14800.24472
Nugayaya,නුගයාය,LK8221050,246.6974416,1233.487208,14801.8465
Nugegalayaya,නුගේගලයාය,LK8233060,246.7241379,1233.62069,14803.44828
Nugegoda,නුගේගොඩ,LK1124080,246.7508343,1233.754171,14805.05006
Nugegoda West,නුගේගොඩ බටහිර,LK1124070,246.7775306,1233.887653,14806.65184
Nugelanda North,නුගේලන්ද උතුර,LK5212010,246.8042269,1234.021135,14808.25362
Nugelanda South,නුගේලන්ද දකුණ,LK5212015,246.8309232,1234.154616,14809.85539
Nugepathana,නුගේපතන,LK2124205,246.8576196,1234.288098,14811.45717
Nugethenna East,නුගේතැන්න නැගෙනහි,LK2118220,246.8843159,1234.42158,14813.05895
Nugethenna West,නුගේතැන්න බටහිර,LK2118225,246.9110122,1234.555061,14814.66073
